RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,date,dropoff_date,temperature_2m,relative_humidity_2m,rain,snowfall,snow_depth,pressure_msl,wind_speed_100m,wind_direction_100m
,95,86,,0.0,45.39,2.75,0.0,0.0,0.0,0.3,48.44,,2021-07-14 17:00:00+00:00,2021-07-14 18:05:00,35.4308,79.626495,0.0,0.0,0.0,1016.2,4.198285,210.96368
,41,96,,15.37,34.99,2.75,0.0,0.0,6.55,0.3,44.59,,2021-07-14 17:00:00+00:00,2021-07-14 17:49:00,35.4308,79.626495,0.0,0.0,0.0,1016.2,4.198285,210.96368
,41,70,,1.74,29.9,2.75,0.0,0.0,6.55,0.3,39.5,,2021-07-14 17:00:00+00:00,2021-07-14 17:33:00,35.4308,79.626495,0.0,0.0,0.0,1016.2,4.198285,210.96368
,77,49,,5.99,23.31,2.75,0.0,0.0,0.0,0.3,26.36,,2021-07-14 17:00:00+00:00,2021-07-14 17:35:00,35.4308,79.626495,0.0,0.0,0.0,1016.2,4.198285,210.96368
,218,122,,2.95,18.58,2.75,0.0,0.0,0.0,0.3,21.63,,2021-07-14 17:00:00+00:00,2021-07-14 17:17:00,35.4308,79.626495,0.0,0.0,0.0,1016.2,4.198285,210.96368
,160,223,,5.13,25.21,2.75,0.0,0.0,0.0,0.3,28.26,,2021-07-08 15:00:00+00:00,2021-07-08 15:29:00,47.4008,51.081314,0.0,0.0,0.0,1018.2,5.00128,300.25635
,17,35,,5.07,16.73,2.75,0.0,0.0,0.0,0.3,19.78,,2021-07-08 16:00:00+00:00,2021-07-08 16:50:00,44.970802,54.778877,0.0,0.0,0.0,1018.6,3.563818,315.0001
,234,69,,8.51,36.9,2.75,0.0,0.0,6.55,0.3,46.5,,2021-07-16 14:00:00+00:00,2021-07-16 14:36:00,33.0008,86.13607,0.2,0.0,0.0,1023.7,6.1094027,315.0001
,215,49,,10.56,49.35,2.75,0.0,0.0,0.0,0.3,52.4,,2021-07-31 11:00:00+00:00,2021-07-31 11:44:00,52.5308,34.187332,0.0,0.0,0.0,1010.7,9.585739,325.71307
,80,82,,6.17,26.45,2.75,0.0,0.0,0.0,0.3,29.5,,2021-07-31 11:00:00+00:00,2021-07-31 11:26:00,52.5308,34.187332,0.0,0.0,0.0,1010.7,9.585739,325.71307
,179,255,,4.38,17.8,0.0,0.0,3.02,0.0,0.3,21.12,,2021-07-25 16:00:00+00:00,2021-07-25 16:19:00,40.7408,79.48889,0.0,0.0,0.0,1017.2,4.379589,9.462248
,242,185,,1.05,13.62,2.75,0.0,0.0,0.0,0.3,16.67,,2021-07-27 13:00:00+00:00,2021-07-27 13:08:00,51.0008,66.40961,0.0,0.0,0.0,1010.4,8.557102,284.6209
,56,124,,6.88,30.14,2.75,0.0,0.0,0.0,0.3,33.19,,2021-07-27 13:00:00+00:00,2021-07-27 13:30:00,51.0008,66.40961,0.0,0.0,0.0,1010.4,8.557102,284.6209
,45,79,,1.01,17.62,2.75,0.0,0.0,0.0,0.3,20.67,,2021-07-27 13:00:00+00:00,2021-07-27 13:12:00,51.0008,66.40961,0.0,0.0,0.0,1010.4,8.557102,284.6209
,213,18,,5.69,23.09,2.75,0.0,0.0,0.0,0.3,26.14,,2021-07-06 21:00:00+00:00,2021-07-06 21:21:00,28.5908,91.15963,0.0,0.0,0.0,1016.5,2.5455842,135.0001
,201,228,,17.33,54.24,0.0,0.0,5.7,2.45,0.3,62.69,,2021-07-10 17:00:00+00:00,2021-07-10 17:33:00,39.3008,89.316505,0.0,0.0,0.0,1015.9,6.297428,210.96368
,174,235,,3.57,14.84,5.5,0.0,0.0,0.0,0.3,20.64,,2021-07-29 12:00:00+00:00,2021-07-29 12:28:00,48.3008,61.992065,0.0,0.0,0.0,1009.6,14.408997,282.99463
,242,32,,3.02,20.8,2.75,0.0,0.0,0.0,0.3,23.85,,2021-07-23 11:00:00+00:00,2021-07-23 11:16:00,51.6308,39.075947,0.0,0.0,0.0,1010.1,12.224107,283.627
,235,174,,3.84,17.59,2.75,0.0,0.0,0.0,0.3,20.64,,2021-07-21 12:00:00+00:00,2021-07-21 12:21:00,39.2108,83.15824,0.5,0.0,0.0,1012.1,5.8048253,240.2552
,41,195,,14.49,51.55,2.75,0.0,0.0,0.0,0.3,54.6,,2021-07-21 13:00:00+00:00,2021-07-21 14:00:00,37.2308,87.31947,0.1,0.0,0.0,1013.2,6.162207,263.29025
,61,188,,1.8,15.45,2.75,0.0,0.0,0.0,0.3,18.5,,2021-07-14 18:00:00+00:00,2021-07-14 18:20:00,34.0808,81.89,0.0,0.0,0.0,1016.2,5.8048253,187.12492
,155,62,,5.39,26.27,2.75,0.0,0.0,0.0,0.3,29.32,,2021-07-13 00:00:00+00:00,2021-07-13 00:24:00,26.8808,100.0,0.0,0.0,0.0,1012.9,4.2136917,199.9832
,197,55,,16.52,48.68,2.75,0.0,0.0,0.0,0.3,51.73,,2021-07-31 12:00:00+00:00,2021-07-31 12:36:00,50.3708,37.16508,0.0,0.0,0.0,1011.7,11.480557,318.81418
,76,222,,1.33,15.43,2.75,0.0,0.0,0.0,0.3,18.48,,2021-07-31 12:00:00+00:00,2021-07-31 12:08:00,50.3708,37.16508,0.0,0.0,0.0,1011.7,11.480557,318.81418
,71,62,,1.73,21.37,2.75,0.0,0.0,0.0,0.3,24.42,,2021-07-31 12:00:00+00:00,2021-07-31 12:09:00,50.3708,37.16508,0.0,0.0,0.0,1011.7,11.480557,318.81418
,61,61,,0.73,16.73,2.75,0.0,0.0,0.0,0.3,19.78,,2021-07-10 18:00:00+00:00,2021-07-10 18:06:00,38.6708,90.24694,0.0,0.0,0.0,1015.7,6.193674,215.53777
,201,134,,9.19,34.58,5.5,0.0,0.0,2.45,0.3,42.83,,2021-07-27 14:00:00+00:00,2021-07-27 14:32:00,47.1308,80.284096,0.0,0.0,0.0,1011.0,8.557102,284.6209
,95,129,,6.75,25.21,2.75,0.0,0.0,0.0,0.3,28.26,,2021-07-27 15:00:00+00:00,2021-07-27 15:15:00,46.6808,75.62037,0.0,0.0,0.0,1012.1,6.151683,290.55612
,141,119,,6.14,40.0,2.75,0.0,0.0,0.0,0.3,43.05,,2021-07-19 09:00:00+00:00,2021-07-19 09:17:00,44.790802,81.51696,0.0,0.0,0.0,1012.1,9.36,270.0
,193,140,,2.72,16.2,5.5,0.0,0.0,0.0,0.3,22.0,,2021-07-19 09:00:00+00:00,2021-07-19 09:12:00,44.790802,81.51696,0.0,0.0,0.0,1012.1,9.36,270.0
,235,75,,5.1,29.89,2.75,0.0,0.0,0.0,0.3,32.94,,2021-07-19 09:00:00+00:00,2021-07-19 09:18:00,44.790802,81.51696,0.0,0.0,0.0,1012.1,9.36,270.0
,188,222,,4.42,23.31,2.75,0.0,0.0,0.0,0.3,26.36,,2021-07-14 19:00:00+00:00,2021-07-14 19:24:00,30.7508,87.93569,0.0,0.0,0.0,1016.2,6.2145634,169.99208
,242,42,,7.69,32.23,2.75,0.0,0.0,0.0,0.3,35.28,,2021-07-14 19:00:00+00:00,2021-07-14 19:25:00,30.7508,87.93569,0.0,0.0,0.0,1016.2,6.2145634,169.99208
,41,70,,6.64,29.9,2.75,0.0,0.0,6.55,0.3,39.5,,2021-07-16 17:00:00+00:00,2021-07-16 17:30:00,31.9208,92.974495,0.4,0.0,0.0,1023.7,7.5685663,154.65387
,265,161,,18.1,73.9,2.75,0.0,0.0,6.55,0.3,83.5,,2021-07-16 17:00:00+00:00,2021-07-16 17:55:00,31.9208,92.974495,0.4,0.0,0.0,1023.7,7.5685663,154.65387
,42,51,,11.22,51.55,2.75,0.0,0.0,0.0,0.3,54.6,,2021-07-14 21:00:00+00:00,2021-07-14 21:23:00,27.6008,92.148056,0.0,0.0,0.0,1015.2,5.1919937,146.3099
,241,209,,14.19,53.59,2.75,0.0,0.0,0.0,0.3,56.64,,2021-07-13 07:00:00+00:00,2021-07-13 07:53:00,41.910797,54.32023,0.8,0.0,0.0,1012.7,13.570615,248.19853
,89,55,,5.33,27.06,2.75,0.0,0.0,0.0,0.3,30.11,,2021-07-31 12:00:00+00:00,2021-07-31 12:26:00,50.3708,37.16508,0.0,0.0,0.0,1011.7,11.480557,318.81418
,11,86,,21.78,44.4,2.75,0.0,0.0,0.0,0.3,47.45,,2021-07-31 13:00:00+00:00,2021-07-31 14:17:00,48.2108,46.89983,0.0,0.0,0.0,1012.2,9.693296,301.32864
,247,247,,1.33,14.55,2.75,0.0,0.0,0.0,0.3,17.6,,2021-07-27 16:00:00+00:00,2021-07-27 16:10:00,44.790802,80.94729,0.0,0.0,0.0,1012.5,2.7416782,293.1986
,97,61,,2.84,22.45,2.75,0.0,0.0,0.0,0.3,25.5,,2021-07-23 12:00:00+00:00,2021-07-23 12:21:00,50.2808,38.564163,0.0,0.0,0.0,1010.7,10.703569,289.6539
,177,223,,13.56,29.06,2.75,0.0,0.0,0.0,0.3,32.11,,2021-07-23 12:00:00+00:00,2021-07-23 12:38:00,50.2808,38.564163,0.0,0.0,0.0,1010.7,10.703569,289.6539
,247,119,,1.3,14.55,2.75,0.0,0.0,0.0,0.3,17.6,,2021-07-31 13:00:00+00:00,2021-07-31 13:08:00,48.2108,46.89983,0.0,0.0,0.0,1012.2,9.693296,301.32864
,238,182,,9.86,34.56,2.75,0.0,0.0,0.0,0.3,37.61,,2021-07-31 13:00:00+00:00,2021-07-31 13:43:00,48.2108,46.89983,0.0,0.0,0.0,1012.2,9.693296,301.32864
,137,7,,7.79,16.65,5.5,0.0,0.0,6.55,0.3,29.0,,2021-07-21 13:00:00+00:00,2021-07-21 13:22:00,37.2308,87.31947,0.1,0.0,0.0,1013.2,6.162207,263.29025
,16,86,,14.85,52.39,2.75,0.0,0.0,2.45,0.3,57.89,,2021-07-27 16:00:00+00:00,2021-07-27 16:57:00,44.790802,80.94729,0.0,0.0,0.0,1012.5,2.7416782,293.1986
,42,218,,16.71,52.94,0.0,0.0,0.0,6.55,0.3,59.79,,2021-07-29 14:00:00+00:00,2021-07-29 14:51:00,43.1708,81.108864,0.0,0.0,0.0,1011.3,8.647496,267.6141
,200,26,,21.4,56.1,2.75,0.0,0.0,9.55,0.3,68.7,,2021-07-29 14:00:00+00:00,2021-07-29 14:50:00,43.1708,81.108864,0.0,0.0,0.0,1011.3,8.647496,267.6141
,3,212,,3.59,22.79,2.75,0.0,0.0,0.0,0.3,25.84,,2021-07-29 14:00:00+00:00,2021-07-29 14:12:00,43.1708,81.108864,0.0,0.0,0.0,1011.3,8.647496,267.6141
,107,108,,12.61,46.1,2.75,0.0,0.0,0.0,0.3,49.15,,2021-07-25 20:00:00+00:00,2021-07-25 20:58:00,33.3608,92.00998,0.0,0.0,0.0,1016.1,4.802999,77.00539
,238,243,,7.43,27.69,2.75,0.0,0.0,0.0,0.3,30.74,,2021-07-23 13:00:00+00:00,2021-07-23 13:33:00,48.0308,48.092842,0.0,0.0,0.0,1011.4,7.754637,291.80148
,139,141,,19.32,47.98,2.75,0.0,0.0,6.55,0.3,57.58,,2021-07-01 07:00:00+00:00,2021-07-01 08:01:00,51.0008,52.75869,0.2,0.0,0.0,1012.1,9.227524,290.55612
,254,170,,15.15,44.83,2.75,0.0,0.0,6.55,0.3,54.43,,2021-07-01 07:00:00+00:00,2021-07-01 07:36:00,51.0008,52.75869,0.2,0.0,0.0,1012.1,9.227524,290.55612
,169,185,,4.57,23.43,2.75,0.0,0.0,0.0,0.3,26.48,,2021-07-01 08:00:00+00:00,2021-07-01 08:20:00,41.1008,78.10923,2.8,0.0,0.0,1017.0,5.3517847,317.72638
,201,232,,25.36,49.89,2.75,0.0,0.0,9.0,0.3,61.94,,2021-07-01 08:00:00+00:00,2021-07-01 08:43:00,41.1008,78.10923,2.8,0.0,0.0,1017.0,5.3517847,317.72638
,131,95,,5.9,32.99,2.75,0.0,0.0,0.0,0.3,36.04,,2021-07-01 09:00:00+00:00,2021-07-01 09:13:00,37.2308,98.94275,2.8,0.0,0.0,1017.5,10.383987,123.690094
,76,76,,1.57,15.43,2.75,0.0,0.0,0.0,0.3,18.48,,2021-07-01 09:00:00+00:00,2021-07-01 09:09:00,37.2308,98.94275,2.8,0.0,0.0,1017.5,10.383987,123.690094
,162,226,,8.44,33.99,5.5,0.0,0.0,0.0,0.3,39.79,,2021-07-01 09:00:00+00:00,2021-07-01 09:42:00,37.2308,98.94275,2.8,0.0,0.0,1017.5,10.383987,123.690094
,76,65,,8.64,30.99,2.75,0.0,0.0,0.0,0.3,34.04,,2021-07-01 09:00:00+00:00,2021-07-01 09:44:00,37.2308,98.94275,2.8,0.0,0.0,1017.5,10.383987,123.690094
,74,38,,16.44,46.43,2.75,0.0,0.0,6.55,0.3,56.03,,2021-07-01 10:00:00+00:00,2021-07-01 10:33:00,37.0508,99.646194,1.3,0.0,0.0,1017.8,11.901798,86.531845
,82,185,,28033.46,42.3,2.75,0.0,0.0,6.55,0.3,51.9,,2021-07-01 10:00:00+00:00,2021-07-01 10:30:00,37.0508,99.646194,1.3,0.0,0.0,1017.8,11.901798,86.531845
,208,244,,9.82,38.92,2.75,0.0,0.0,0.0,0.3,41.97,,2021-07-01 10:00:00+00:00,2021-07-01 10:26:00,37.0508,99.646194,1.3,0.0,0.0,1017.8,11.901798,86.531845
,117,82,,15.43,51.07,2.75,0.0,0.0,0.0,0.3,54.12,,2021-07-01 10:00:00+00:00,2021-07-01 10:45:00,37.0508,99.646194,1.3,0.0,0.0,1017.8,11.901798,86.531845
,121,122,,2.63,18.95,2.75,0.0,0.0,0.0,0.3,22.0,,2021-07-01 11:00:00+00:00,2021-07-01 11:09:00,36.3308,98.23632,1.2,0.0,0.0,1017.0,10.041354,75.46551
,123,55,,3.46,25.95,2.75,0.0,0.0,0.0,0.3,29.0,,2021-07-01 12:00:00+00:00,2021-07-01 12:15:00,37.5008,90.197815,0.1,0.0,0.0,1017.2,8.654986,106.9276
,257,17,,3.89,19.15,2.75,0.0,0.0,0.0,0.3,22.2,,2021-07-01 12:00:00+00:00,2021-07-01 12:29:00,37.5008,90.197815,0.1,0.0,0.0,1017.2,8.654986,106.9276
,77,188,,3.16,23.83,2.75,0.0,0.0,0.0,0.3,26.88,,2021-07-01 12:00:00+00:00,2021-07-01 12:16:00,37.5008,90.197815,0.1,0.0,0.0,1017.2,8.654986,106.9276
,242,42,,7.41,36.45,2.75,0.0,0.0,0.0,0.3,39.5,,2021-07-01 13:00:00+00:00,2021-07-01 13:44:00,38.8508,90.8985,0.0,0.0,0.0,1016.5,5.771239,93.57626
,126,169,,2.66,20.53,2.75,0.0,0.0,0.0,0.3,23.58,,2021-07-01 13:00:00+00:00,2021-07-01 13:20:00,38.8508,90.8985,0.0,0.0,0.0,1016.5,5.771239,93.57626
,260,83,,0.6,16.83,2.75,0.0,0.0,0.0,0.3,19.88,,2021-07-01 13:00:00+00:00,2021-07-01 13:05:00,38.8508,90.8985,0.0,0.0,0.0,1016.5,5.771239,93.57626
,45,140,,5.86,28.99,2.75,0.0,0.0,0.0,0.3,32.04,,2021-07-01 14:00:00+00:00,2021-07-01 14:14:00,36.4208,95.815125,0.0,0.0,0.0,1016.2,6.297428,120.963684
,35,208,,14.03,66.4,2.75,0.0,0.0,6.55,0.3,76.0,,2021-07-01 14:00:00+00:00,2021-07-01 14:46:00,36.4208,95.815125,0.0,0.0,0.0,1016.2,6.297428,120.963684
,75,62,,13.33,36.71,2.75,0.0,0.0,0.0,0.3,39.76,,2021-07-01 22:00:00+00:00,2021-07-01 22:36:00,27.0608,95.99297,0.0,0.0,0.0,1015.2,7.928178,87.3975
,71,164,,10.52,35.81,2.75,0.0,0.0,0.0,0.3,38.86,,2021-07-02 00:00:00+00:00,2021-07-02 00:54:00,27.8708,98.53151,0.0,0.0,0.0,1014.8,10.182337,81.86999
,28,168,,12.38,40.91,2.75,0.0,0.0,6.55,0.3,50.51,,2021-07-02 07:00:00+00:00,2021-07-02 07:26:00,40.6508,79.76647,0.4,0.0,0.0,1014.9,3.2599385,173.6599
,205,169,,17.08,60.24,2.75,0.0,0.0,6.55,0.3,69.84,,2021-07-02 07:00:00+00:00,2021-07-02 07:41:00,40.6508,79.76647,0.4,0.0,0.0,1014.9,3.2599385,173.6599
,218,196,,11.32,45.84,2.75,0.0,0.0,0.0,0.3,48.89,,2021-07-02 07:00:00+00:00,2021-07-02 07:26:00,40.6508,79.76647,0.4,0.0,0.0,1014.9,3.2599385,173.6599
